booking_id,customer_id,driver_id,booking_time,pickup_location,drop_location,city,vehicle_type,payment_method,distance_km,trip_duration_min,base_fare,surge_multiplier,traffic_level,weather_condition,ride_status,cancelled_by,driver_delay_min
B04344,C0358,D0059,2026-02-05 18:18:00,Electronic City,MG Road,Bengaluru,Auto,UPI,13.9,30.5,185.1,1.48,Medium,Clear,Completed,Unknown,1.3
B04345,C0309,D0023,2026-01-26 02:32:00,Wakad,Baner,Pune,Cab,Wallet,2.91,7.4,130.74,1.08,Medium,Clear,Completed,Unknown,1.7
B04346,C0366,D0044,2026-03-25 13:20:00,Noida Sector 18,Dwarka,Delhi,Bike,Card,10.81,21.3,104.86,1.25,Low,Rain,Completed,Unknown,9.0
B04347,C0026,D0062,2026-01-26 02:09:00,Noida Sector 18,Dwarka,Delhi,Auto,Cash,3.44,7.3,90.96,1.01,Medium,Clear,Completed,Unknown,9.4
B04348,C0040,D0095,2026-02-20 16:55:00,Powai,Colaba,Mumbai,Bike,UPI,7.59,19.7,85.54,1.1,Medium,Clear,Completed,Unknown,0.0
B04349,C0074,D0006,2026-03-07 08:05:00,Chembur,Colaba,Mumbai,Auto,UPI,2.74,6.1,84.66,1.4,Medium,Clear,Incomplete,Unknown,11.5
B04350,C0062,D0052,2026-01-13 03:51:00,Malad,Andheri,Mumbai,Cab,Wallet,11.18,19.9,246.52,1.2,Low,Rain,Cancelled,Driver,8.9
B04351,C0237,D0100,2026-02-02 12:00:00,Koramangala,Electronic City,Bengaluru,Cab,UPI,6.82,15.0,185.48,1.14,Low,Cloudy,Completed,Unknown,5.8
B04352,C0198,D0089,2026-03-20 18:39:00,Karol Bagh,Rohini,Delhi,Cab,Cash,7.0,24.8,188.0,1.71,High,Clear,Completed,Unknown,2.1
B04353,C0152,D0062,2026-02-13 06:21:00,MG Road,HSR Layout,Bengaluru,Cab,Card,1.67,6.1,113.38,1.41,High,Clear,Completed,Unknown,3.5
B04354,C0002,D0056,2026-03-31 04:17:00,Janakpuri,Connaught Place,Delhi,Auto,Card,12.62,27.9,173.58,1.01,Medium,Clear,Completed,Unknown,7.3
B04355,C0123,D0018,2026-02-25 20:42:00,Whitefield,HSR Layout,Bengaluru,Bike,UPI,2.19,5.1,53.14,1.02,Low,Clear,Cancelled,Customer,2.2
B04356,C0028,D0056,2026-01-05 04:43:00,Jayanagar,Marathahalli,Bengaluru,Cab,Card,8.3,14.8,206.2,1.01,Low,Clear,Cancelled,Customer,4.0
B04357,C0090,D0095,2026-02-26 06:31:00,Electronic City,Indiranagar,Bengaluru,Bike,Cash,11.71,25.5,110.26,1.14,Medium,Clear,Completed,Unknown,0.0
B04358,C0196,D0120,2026-02-22 08:49:00,Madhapur,Secunderabad,Hyderabad,Cab,Wallet,5.12,17.0,161.68,1.77,High,Cloudy,Completed,Unknown,10.7
B04359,C0309,D0023,2026-02-19 08:10:00,Malad,Colaba,Mumbai,Auto,UPI,4.48,15.6,100.32,1.83,High,Cloudy,Completed,Unknown,4.4
B04360,C0093,D0031,2026-03-07 21:46:00,Koramangala,Jayanagar,Bengaluru,Cab,Card,5.2,13.9,162.8,1.09,Medium,Smog,Cancelled,Customer,3.7
B04361,C0243,D0124,2026-01-19 22:51:00,Gachibowli,Kukatpally,Hyderabad,Cab,Card,12.12,34.5,259.68,1.41,High,Cloudy,Completed,Unknown,7.9
B04362,C0334,D0058,2026-03-08 01:07:00,Koramangala,MG Road,Bengaluru,Cab,Card,15.25,40.3,303.5,1.28,Medium,Rain,Completed,Unknown,8.5
B04363,C0238,D0103,2026-01-11 18:28:00,Whitefield,Electronic City,Bengaluru,Auto,UPI,7.88,29.5,130.92,1.78,High,Clear,Cancelled,Driver,7.3
B04364,C0187,D0093,2026-01-23 22:24:00,Noida Sector 18,Saket,Delhi,Auto,UPI,5.52,13.6,109.68,1.12,Medium,Cloudy,Completed,Unknown,0.0
B04365,C0196,D0125,2026-03-08 03:58:00,Koramangala,Jayanagar,Bengaluru,Bike,Card,6.45,18.8,78.7,1.1,Medium,Clear,Completed,Unknown,1.4
B04366,C0331,D0115,2026-02-15 02:22:00,Rohini,Connaught Place,Delhi,Bike,UPI,7.1,17.0,82.6,1.01,Low,Clear,Cancelled,Customer,7.0
B04367,C0337,D0120,2026-03-21 03:39:00,Banjara Hills,Kukatpally,Hyderabad,Bike,Cash,6.37,14.2,78.22,1.1,Low,Clear,Completed,Unknown,8.9
B04368,C0092,D0022,2026-03-15 11:48:00,Madhapur,Ameerpet,Hyderabad,Auto,Cash,12.75,24.9,174.75,1.05,Low,Clear,Completed,Unknown,3.0
B04369,C0239,D0130,2026-03-21 03:38:00,Kharadi,Viman Nagar,Pune,Bike,Wallet,1.26,2.5,47.56,1.03,Low,Cloudy,Completed,Unknown,0.7
B04370,C0262,D0077,2026-03-22 20:06:00,Hinjewadi,Viman Nagar,Pune,Cab,UPI,6.71,14.4,183.94,1.28,Low,Rain,Cancelled,Customer,9.6
B04371,C0134,D0146,2026-01-11 12:54:00,Malad,Bandra,Mumbai,Bike,UPI,9.31,21.8,95.86,1.08,Medium,Clear,Completed,Unknown,0.0
B04372,C0215,D0068,2026-03-12 06:27:00,Indiranagar,MG Road,Bengaluru,Bike,Cash,9.4,21.0,96.4,1.08,Medium,Clear,Completed,Unknown,4.4
B04373,C0302,D0100,2026-01-23 20:44:00,Janakpuri,Noida Sector 18,Delhi,Cab,Card,2.1,3.9,119.4,1.32,Low,Rain,Completed,Unknown,1.5
B04374,C0255,D0140,2026-02-15 13:09:00,Koramangala,Whitefield,Bengaluru,Bike,UPI,8.67,17.3,92.02,1.31,Low,Rain,Incomplete,Unknown,6.0
B04375,C0246,D0077,2026-03-31 19:13:00,Kharadi,Hinjewadi,Pune,Bike,UPI,11.68,38.3,110.08,1.72,High,Clear,Completed,Unknown,6.8
B04376,C0303,D0079,2026-03-15 13:36:00,Jayanagar,Indiranagar,Bengaluru,Auto,Card,1.85,3.7,76.65,1.13,Low,Cloudy,Completed,Unknown,3.3
B04377,C0166,D0107,2026-02-15 02:19:00,Lajpat Nagar,Rohini,Delhi,Bike,Cash,1.09,4.2,46.54,1.36,High,Clear,Completed,Unknown,9.7
B04378,C0079,D0107,2026-02-19 11:17:00,Kharadi,Kothrud,Pune,Bike,UPI,2.04,5.8,52.24,1.09,Medium,Smog,Completed,Unknown,4.1
B04379,C0261,D0076,2026-03-23 08:14:00,Viman Nagar,Kothrud,Pune,Bike,UPI,2.02,3.3,52.12,1.46,Low,Clear,Completed,Unknown,3.3
B04380,C0387,D0026,2026-02-08 16:16:00,Powai,Dadar,Mumbai,Auto,Wallet,10.72,24.6,156.48,1.08,Low,Clear,Completed,Unknown,1.4
B04381,C0336,D0008,2026-03-27 09:02:00,Gachibowli,Ameerpet,Hyderabad,Bike,UPI,4.87,11.0,69.22,1.47,Low,Clear,Completed,Unknown,7.7
B04382,C0004,D0107,2026-01-02 21:22:00,Gachibowli,Secunderabad,Hyderabad,Cab,UPI,1.39,4.3,109.46,1.4,High,Clear,Completed,Unknown,7.7
B04383,C0048,D0032,2026-02-22 12:21:00,Rohini,Noida Sector 18,Delhi,Auto,Card,2.66,5.0,83.94,1.04,Low,Clear,Completed,Unknown,0.5
B04384,C0174,D0150,2026-02-05 02:38:00,Pitampura,Connaught Place,Delhi,Cab,Card,2.68,9.2,127.52,1.42,High,Clear,Completed,Unknown,7.7
B04385,C0282,D0066,2026-01-05 07:28:00,Colaba,Chembur,Mumbai,Bike,UPI,4.19,15.3,65.14,1.72,High,Clear,Cancelled,Customer,10.3
B04386,C0365,D0139,2026-01-30 22:27:00,Colaba,Chembur,Mumbai,Auto,Card,2.21,4.6,79.89,1.13,Low,Clear,Completed,Unknown,7.3
B04387,C0386,D0085,2026-02-28 22:05:00,Bandra,Powai,Mumbai,Auto,Card,6.64,16.4,119.76,1.14,Medium,Clear,Completed,Unknown,9.0
B04388,C0161,D0142,2026-03-08 01:57:00,Dadar,Chembur,Mumbai,Auto,Cash,1.91,5.5,77.19,1.1,Medium,Cloudy,Completed,Unknown,4.1
B04389,C0109,D0126,2026-01-02 01:31:00,Baner,Kharadi,Pune,Auto,Wallet,1.49,5.6,73.41,1.37,High,Cloudy,Completed,Unknown,9.5
B04390,C0263,D0072,2026-03-28 07:57:00,Jayanagar,Electronic City,Bengaluru,Bike,Card,13.7,35.1,122.2,1.41,Medium,Cloudy,Cancelled,Customer,0.3
B04391,C0330,D0108,2026-03-28 08:19:00,Wakad,Hinjewadi,Pune,Cab,UPI,3.2,9.9,134.8,1.46,Medium,Cloudy,Completed,Unknown,2.2
B04392,C0170,D0085,2026-02-24 07:28:00,Wakad,Viman Nagar,Pune,Auto,UPI,11.18,30.5,160.62,1.72,High,Clear,Completed,Unknown,8.2
B04393,C0024,D0040,2026-03-12 07:25:00,Powai,Malad,Mumbai,Bike,Wallet,14.98,26.4,129.88,1.73,Low,Rain,Completed,Unknown,0.0
B04394,C0253,D0141,2026-03-14 13:16:00,Electronic City,Whitefield,Bengaluru,Bike,Wallet,4.61,10.1,67.66,1.04,Low,Clear,Completed,Unknown,0.0
B04395,C0045,D0006,2026-03-08 18:20:00,Lajpat Nagar,Noida Sector 18,Delhi,Auto,Wallet,3.2,5.3,88.8,1.44,Low,Clear,Completed,Unknown,8.6
B04396,C0365,D0083,2026-03-26 04:03:00,Ameerpet,Secunderabad,Hyderabad,Bike,UPI,5.1,15.1,70.6,1.08,Medium,Clear,Completed,Unknown,0.0
B04397,C0273,D0056,2026-03-26 20:10:00,Marathahalli,Koramangala,Bengaluru,Cab,Cash,5.56,11.4,167.84,1.32,Low,Rain,Completed,Unknown,7.1
B04398,C0098,D0045,2026-02-19 01:48:00,MG Road,Koramangala,Bengaluru,Bike,UPI,9.86,20.8,99.16,1.0,Medium,Clear,Completed,Unknown,5.9
B04399,C0365,D0060,2026-03-05 07:31:00,Kharadi,Hinjewadi,Pune,Auto,UPI,1.02,2.9,69.18,1.45,Medium,Clear,Completed,Unknown,1.2
B04400,C0386,D0015,2026-02-21 20:33:00,Dadar,Chembur,Mumbai,Bike,UPI,1.32,2.6,47.92,1.14,Low,Smog,Completed,Unknown,0.0
B04401,C0366,D0049,2026-03-03 03:55:00,Wakad,Baner,Pune,Cab,UPI,2.42,8.4,123.88,1.59,High,Rain,Completed,Unknown,6.9
B04402,C0146,D0034,2026-03-14 11:36:00,Jayanagar,Indiranagar,Bengaluru,Bike,Card,3.47,10.3,60.82,1.08,Medium,Clear,Cancelled,Driver,9.8
B04403,C0130,D0085,2026-01-20 01:54:00,Wakad,Kharadi,Pune,Auto,Card,1.89,3.2,77.01,1.1,Low,Clear,Completed,Unknown,3.9
B04404,C0153,D0051,2026-01-06 02:08:00,Chembur,Bandra,Mumbai,Bike,Cash,7.53,15.2,85.18,1.07,Low,Clear,Incomplete,Unknown,12.6
B04405,C0103,D0005,2026-01-18 03:52:00,Marathahalli,Electronic City,Bengaluru,Bike,UPI,3.43,7.7,60.58,1.14,Low,Cloudy,Completed,Unknown,7.9
B04406,C0215,D0033,2026-02-02 10:32:00,Ameerpet,Banjara Hills,Hyderabad,Bike,UPI,12.83,25.0,116.98,1.04,Low,Clear,Completed,Unknown,0.0
B04407,C0104,D0125,2026-03-29 15:36:00,Hauz Khas,Noida Sector 18,Delhi,Auto,UPI,9.9,20.5,149.1,1.03,Low,Clear,Cancelled,Driver,2.5
B04408,C0394,D0056,2026-01-24 01:50:00,Janakpuri,Saket,Delhi,Bike,Card,6.48,18.7,78.88,1.07,Medium,Clear,Completed,Unknown,5.7
B04409,C0082,D0121,2026-03-09 11:59:00,Noida Sector 18,Rohini,Delhi,Auto,UPI,4.28,15.8,98.52,1.32,High,Cloudy,Completed,Unknown,5.1
B04410,C0153,D0023,2026-01-08 20:06:00,Hinjewadi,Wakad,Pune,Bike,Card,1.61,4.3,49.66,1.05,Medium,Clear,Completed,Unknown,6.1
B04411,C0011,D0012,2026-03-21 04:36:00,Electronic City,Indiranagar,Bengaluru,Bike,Cash,4.7,10.4,68.2,1.09,Low,Clear,Completed,Unknown,2.0
B04412,C0362,D0119,2026-03-17 12:22:00,Saket,Rohini,Delhi,Bike,UPI,12.11,26.4,112.66,1.11,Low,Smog,Cancelled,Customer,6.9
B04413,C0190,D0126,2026-02-25 13:58:00,Malad,Bandra,Mumbai,Bike,Wallet,5.38,11.7,72.28,1.01,Medium,Cloudy,Incomplete,Unknown,0.0
B04414,C0084,D0018,2026-03-28 14:23:00,Banjara Hills,Kukatpally,Hyderabad,Auto,Card,12.08,28.4,168.72,1.09,Low,Cloudy,Completed,Unknown,0.0
B04415,C0124,D0090,2026-02-28 18:25:00,Gachibowli,Ameerpet,Hyderabad,Auto,Cash,1.59,4.6,74.31,1.82,High,Clear,Cancelled,Customer,0.2
B04416,C0201,D0096,2026-02-17 14:21:00,Madhapur,Gachibowli,Hyderabad,Bike,Card,7.24,13.8,83.44,1.06,Low,Clear,Completed,Unknown,2.5
B04417,C0229,D0121,2026-02-18 23:44:00,Gachibowli,Ameerpet,Hyderabad,Bike,Cash,1.78,3.7,50.68,1.07,Low,Clear,Incomplete,Unknown,0.0
B04418,C0227,D0100,2026-02-10 08:12:00,Secunderabad,Kukatpally,Hyderabad,Cab,UPI,1.73,5.9,114.22,1.85,High,Clear,Completed,Unknown,6.1
B04419,C0150,D0027,2026-01-01 21:40:00,Kharadi,Wakad,Pune,Cab,Card,10.96,36.3,243.44,1.34,High,Cloudy,Cancelled,Customer,7.7
B04420,C0372,D0078,2026-02-27 05:58:00,Secunderabad,Gachibowli,Hyderabad,Auto,UPI,5.07,12.1,105.63,1.06,Medium,Cloudy,Completed,Unknown,4.0
B04421,C0217,D0121,2026-03-31 00:48:00,Jayanagar,Whitefield,Bengaluru,Auto,Wallet,18.31,68.8,224.79,1.32,High,Cloudy,Cancelled,Customer,3.7
B04422,C0344,D0084,2026-02-12 13:37:00,HSR Layout,MG Road,Bengaluru,Bike,Cash,2.9,8.5,57.4,1.08,Medium,Clear,Cancelled,Customer,3.3
B04423,C0391,D0077,2026-01-29 19:24:00,Banjara Hills,Ameerpet,Hyderabad,Auto,UPI,1.19,2.0,70.71,1.54,Low,Clear,Cancelled,Customer,1.0
B04424,C0250,D0039,2026-03-30 03:01:00,Kothrud,Kharadi,Pune,Cab,UPI,5.34,17.4,164.76,1.37,High,Clear,Completed,Unknown,1.7
B04425,C0169,D0076,2026-01-19 12:25:00,Gachibowli,Banjara Hills,Hyderabad,Auto,Card,2.83,6.2,85.47,1.31,Medium,Rain,Completed,Unknown,4.9
B04426,C0067,D0073,2026-01-21 09:22:00,Connaught Place,Janakpuri,Delhi,Cab,Cash,1.96,6.8,117.44,1.79,High,Clear,Cancelled,Customer,1.2
B04427,C0282,D0006,2026-02-22 05:47:00,Rohini,Noida Sector 18,Delhi,Cab,UPI,13.96,48.6,285.44,1.38,High,Cloudy,Cancelled,Customer,6.7
B04428,C0299,D0130,2026-03-22 01:40:00,Marathahalli,Koramangala,Bengaluru,Auto,Cash,2.21,4.6,79.89,1.05,Medium,Cloudy,Cancelled,Customer,0.7
B04429,C0369,D0123,2026-03-29 12:11:00,Hauz Khas,Saket,Delhi,Auto,Cash,1.36,2.9,72.24,1.02,Medium,Clear,Cancelled,Customer,0.7
B04430,C0222,D0134,2026-03-26 19:31:00,Gachibowli,Ameerpet,Hyderabad,Cab,UPI,7.04,22.8,188.56,1.78,High,Clear,Completed,Unknown,1.8
B04431,C0033,D0090,2026-01-12 15:23:00,Dadar,Bandra,Mumbai,Bike,Cash,13.24,26.0,119.44,1.01,Low,Clear,Completed,Unknown,5.4
B04432,C0377,D0027,2026-02-08 16:19:00,Dwarka,Lajpat Nagar,Delhi,Bike,Card,1.93,4.1,51.58,1.07,Medium,Cloudy,Completed,Unknown,4.0
B04433,C0281,D0100,2026-02-13 08:01:00,Kothrud,Hinjewadi,Pune,Auto,UPI,9.49,26.4,145.41,1.51,Medium,Cloudy,Completed,Unknown,0.0
B04434,C0064,D0120,2026-03-13 15:35:00,Ameerpet,Gachibowli,Hyderabad,Auto,UPI,8.67,20.5,138.03,1.09,Low,Clear,Completed,Unknown,4.2
B04435,C0364,D0125,2026-02-26 04:57:00,Baner,Wakad,Pune,Bike,Card,3.43,8.9,60.58,1.34,Medium,Rain,Completed,Unknown,2.6
B04436,C0130,D0026,2026-02-14 05:58:00,Dadar,Chembur,Mumbai,Bike,Card,8.81,34.6,92.86,1.33,High,Cloudy,Cancelled,Customer,4.3
B04437,C0342,D0090,2026-01-07 16:27:00,Whitefield,Koramangala,Bengaluru,Cab,Wallet,4.12,8.7,147.68,1.11,Medium,Clear,Completed,Unknown,2.4
B04438,C0124,D0080,2026-03-28 08:36:00,Madhapur,Secunderabad,Hyderabad,Auto,UPI,1.33,3.8,71.97,1.81,High,Clear,Completed,Unknown,1.4
B04439,C0121,D0039,2026-02-04 00:37:00,Indiranagar,Electronic City,Bengaluru,Bike,Card,18.59,41.0,151.54,1.05,Low,Clear,Completed,Unknown,3.8
B04440,C0072,D0041,2026-02-11 03:45:00,MG Road,Jayanagar,Bengaluru,Bike,UPI,1.81,5.4,50.86,1.09,Medium,Clear,Completed,Unknown,0.0
B04441,C0095,D0003,2026-03-03 13:39:00,Koramangala,MG Road,Bengaluru,Auto,Card,5.73,11.0,111.57,1.27,Low,Rain,Cancelled,Driver,0.3
B04442,C0364,D0083,2026-03-03 22:07:00,Madhapur,Banjara Hills,Hyderabad,Bike,UPI,1.59,3.6,49.54,1.08,Medium,Clear,Completed,Unknown,6.2
B04443,C0284,D0001,2026-01-15 10:26:00,Baner,Kothrud,Pune,Bike,UPI,1.67,3.3,50.02,1.11,Low,Clear,Completed,Unknown,2.5
B04444,C0031,D0125,2026-03-20 21:21:00,Hinjewadi,Wakad,Pune,Auto,UPI,19.9,59.9,239.1,1.4,High,Clear,Cancelled,Driver,3.0
B04445,C0282,D0067,2026-02-07 15:10:00,Kharadi,Hinjewadi,Pune,Auto,Cash,11.25,24.0,161.25,1.02,Low,Clear,Completed,Unknown,0.0
B04446,C0388,D0107,2026-02-28 11:12:00,Lajpat Nagar,Pitampura,Delhi,Bike,UPI,9.84,28.6,99.04,1.04,Medium,Clear,Completed,Unknown,8.1
B04447,C0217,D0102,2026-01-16 22:29:00,Madhapur,Ameerpet,Hyderabad,Cab,Wallet,23.41,46.3,417.74,1.09,Low,Clear,Completed,Unknown,0.0
B04448,C0200,D0090,2026-03-25 06:45:00,Noida Sector 18,Karol Bagh,Delhi,Cab,UPI,10.58,19.9,238.12,1.06,Low,Cloudy,Completed,Unknown,9.8
B04449,C0085,D0022,2026-02-28 17:51:00,Hauz Khas,Rohini,Delhi,Bike,Cash,11.32,28.7,107.92,1.7,Medium,Rain,Cancelled,Customer,0.2
B04450,C0236,D0112,2026-01-14 15:56:00,Colaba,Dadar,Mumbai,Auto,Cash,4.4,12.8,99.6,1.04,Medium,Clear,Completed,Unknown,8.6
B04451,C0160,D0099,2026-02-09 10:45:00,Connaught Place,Hauz Khas,Delhi,Auto,Cash,4.58,10.0,101.22,1.21,Medium,Rain,Completed,Unknown,12.9
B04452,C0036,D0121,2026-01-15 22:16:00,Koramangala,Jayanagar,Bengaluru,Cab,UPI,10.19,17.9,232.66,1.09,Low,Clear,Completed,Unknown,0.0
B04453,C0340,D0051,2026-01-15 10:46:00,Bandra,Powai,Mumbai,Bike,Cash,2.58,8.0,55.48,1.3,Medium,Rain,Completed,Unknown,0.4
B04454,C0013,D0098,2026-03-03 13:35:00,Pitampura,Hauz Khas,Delhi,Cab,Card,1.26,3.5,107.64,1.36,High,Clear,Cancelled,Driver,3.7
B04455,C0360,D0072,2026-01-15 10:34:00,Saket,Hauz Khas,Delhi,Auto,UPI,4.36,12.5,99.24,1.31,Medium,Rain,Completed,Unknown,0.5
B04456,C0057,D0095,2026-03-14 07:24:00,Dadar,Colaba,Mumbai,Auto,Card,7.85,14.7,130.65,1.54,Low,Cloudy,Completed,Unknown,2.2
B04457,C0122,D0012,2026-01-25 15:46:00,Rohini,Hauz Khas,Delhi,Cab,UPI,12.49,49.9,264.86,1.38,High,Cloudy,Incomplete,Unknown,8.6
B04458,C0309,D0105,2026-01-19 19:30:00,Hauz Khas,Saket,Delhi,Auto,Cash,9.29,27.0,143.61,1.4,Medium,Cloudy,Completed,Unknown,4.1
B04459,C0320,D0060,2026-01-23 20:56:00,Rohini,Noida Sector 18,Delhi,Bike,Card,5.1,20.0,70.6,1.39,High,Clear,Completed,Unknown,2.4
B04460,C0016,D0071,2026-02-12 06:04:00,Borivali,Malad,Mumbai,Bike,Card,2.76,7.6,56.56,1.1,Medium,Clear,Completed,Unknown,3.6
B04461,C0285,D0113,2026-01-26 21:08:00,Viman Nagar,Kothrud,Pune,Cab,Wallet,3.55,7.8,139.7,1.02,Low,Cloudy,Completed,Unknown,0.0
B04462,C0090,D0102,2026-01-16 13:05:00,Kothrud,Baner,Pune,Cab,Wallet,5.88,15.8,172.32,1.06,Medium,Clear,Completed,Unknown,4.6
B04463,C0303,D0112,2026-03-20 20:51:00,Saket,Hauz Khas,Delhi,Auto,Cash,5.73,13.6,111.57,1.11,Medium,Clear,Incomplete,Unknown,4.4
B04464,C0150,D0033,2026-03-05 22:36:00,Lajpat Nagar,Janakpuri,Delhi,Auto,Cash,4.33,13.3,98.97,1.02,Medium,Smog,Completed,Unknown,1.3
B04465,C0040,D0147,2026-03-26 19:54:00,Powai,Borivali,Mumbai,Bike,UPI,15.36,45.9,132.16,1.74,High,Cloudy,Completed,Unknown,8.4
B04466,C0364,D0105,2026-02-10 15:20:00,Kothrud,Baner,Pune,Auto,UPI,1.51,3.5,73.59,1.25,Medium,Rain,Cancelled,Customer,0.0
B04467,C0309,D0126,2026-03-12 07:03:00,Koramangala,Jayanagar,Bengaluru,Cab,Card,5.64,17.1,168.96,1.53,Medium,Clear,Completed,Unknown,9.1
B04468,C0115,D0080,2026-02-13 23:10:00,Janakpuri,Lajpat Nagar,Delhi,Auto,Wallet,13.66,31.1,182.94,1.02,Medium,Cloudy,Incomplete,Unknown,2.5
B04469,C0373,D0072,2026-03-25 02:23:00,Wakad,Baner,Pune,Auto,Card,8.17,14.8,133.53,1.33,Low,Rain,Cancelled,Customer,1.3
B04470,C0067,D0003,2026-03-16 02:33:00,Karol Bagh,Dwarka,Delhi,Auto,Cash,3.36,8.3,90.24,1.14,Medium,Cloudy,Completed,Unknown,0.9
B04471,C0139,D0055,2026-02-06 10:23:00,Indiranagar,HSR Layout,Bengaluru,Bike,UPI,5.16,12.2,70.96,1.22,Medium,Rain,Incomplete,Unknown,0.0
B04472,C0015,D0051,2026-01-08 22:48:00,Saket,Dwarka,Delhi,Cab,Card,4.41,10.2,151.74,1.33,Low,Rain,Completed,Unknown,6.5
B04473,C0223,D0049,2026-01-16 09:24:00,Marathahalli,Whitefield,Bengaluru,Bike,UPI,9.27,35.5,95.62,1.92,High,Rain,Completed,Unknown,12.0
B04474,C0369,D0119,2026-02-07 03:29:00,Secunderabad,Madhapur,Hyderabad,Cab,Cash,5.63,11.4,168.82,1.1,Low,Clear,Completed,Unknown,7.5
B04475,C0192,D0058,2026-01-14 08:55:00,Banjara Hills,Ameerpet,Hyderabad,Cab,UPI,1.99,7.5,117.86,1.82,High,Clear,Cancelled,Customer,9.6
B04476,C0050,D0142,2026-03-16 17:35:00,HSR Layout,Electronic City,Bengaluru,Auto,UPI,9.24,28.1,143.16,1.54,Medium,Clear,Completed,Unknown,7.1
B04477,C0389,D0017,2026-01-19 17:35:00,Saket,Janakpuri,Delhi,Auto,UPI,18.12,59.8,223.08,1.8,High,Cloudy,Cancelled,Customer,3.5
B04478,C0176,D0045,2026-01-26 03:19:00,Hinjewadi,Wakad,Pune,Auto,Cash,4.73,9.8,102.57,1.02,Low,Clear,Cancelled,Driver,0.0
B04479,C0257,D0022,2026-02-26 13:01:00,Secunderabad,Banjara Hills,Hyderabad,Auto,Card,4.65,14.4,101.85,1.33,Medium,Rain,Cancelled,Customer,3.3
B04480,C0082,D0032,2026-01-22 13:05:00,Whitefield,Indiranagar,Bengaluru,Cab,Card,4.58,13.3,154.12,1.09,Medium,Cloudy,Completed,Unknown,0.0
B04481,C0024,D0060,2026-03-25 16:37:00,Baner,Viman Nagar,Pune,Bike,Wallet,4.69,10.1,68.14,1.31,Low,Rain,Cancelled,Customer,8.3
B04482,C0098,D0075,2026-01-13 19:10:00,Kothrud,Kharadi,Pune,Bike,Cash,4.09,12.7,64.54,1.74,High,Smog,Cancelled,Customer,3.5
B04483,C0084,D0017,2026-01-01 03:17:00,Kothrud,Baner,Pune,Cab,UPI,3.03,8.3,132.42,1.38,High,Clear,Cancelled,Customer,7.2
B04484,C0259,D0107,2026-01-21 22:30:00,Indiranagar,MG Road,Bengaluru,Cab,UPI,1.64,4.1,112.96,1.12,Medium,Cloudy,Incomplete,Unknown,9.1
B04485,C0126,D0107,2026-02-15 02:48:00,Bandra,Andheri,Mumbai,Cab,Wallet,5.72,10.7,170.08,1.02,Low,Clear,Incomplete,Unknown,7.2
B04486,C0044,D0010,2026-02-18 21:04:00,Saket,Connaught Place,Delhi,Auto,Cash,1.21,2.9,70.89,1.03,Low,Clear,Cancelled,Customer,4.4
B04487,C0145,D0056,2026-03-18 04:58:00,Baner,Wakad,Pune,Cab,Card,3.48,8.1,138.72,1.09,Low,Cloudy,Incomplete,Unknown,4.2
B04488,C0111,D0014,2026-01-04 06:18:00,Kharadi,Hinjewadi,Pune,Cab,Cash,7.19,14.7,190.66,1.28,Low,Rain,Completed,Unknown,0.0
B04489,C0005,D0079,2026-01-06 19:58:00,Connaught Place,Janakpuri,Delhi,Auto,Card,7.55,14.4,127.95,1.69,Low,Rain,Cancelled,Customer,0.0
B04490,C0243,D0073,2026-03-30 14:10:00,Dwarka,Rohini,Delhi,Bike,UPI,14.82,29.7,128.92,1.03,Low,Cloudy,Cancelled,Driver,1.3
B04491,C0358,D0008,2026-01-14 08:20:00,Connaught Place,Rohini,Delhi,Auto,Wallet,1.43,4.3,72.87,1.72,High,Clear,Completed,Unknown,8.5
B04492,C0095,D0013,2026-01-06 04:02:00,Borivali,Dadar,Mumbai,Cab,Wallet,6.29,24.0,178.06,1.44,High,Clear,Incomplete,Unknown,12.4
B04493,C0274,D0077,2026-03-14 22:32:00,Borivali,Chembur,Mumbai,Bike,UPI,6.83,15.1,80.98,1.01,Low,Clear,Completed,Unknown,0.0
B04494,C0067,D0055,2026-01-16 00:09:00,Hinjewadi,Kharadi,Pune,Auto,UPI,11.89,27.1,167.01,1.01,Low,Cloudy,Completed,Unknown,3.8
B04495,C0063,D0125,2026-02-16 04:18:00,Secunderabad,Ameerpet,Hyderabad,Auto,Wallet,6.93,27.5,122.37,1.42,High,Clear,Cancelled,Customer,1.5
B04496,C0030,D0099,2026-02-24 16:44:00,Secunderabad,Banjara Hills,Hyderabad,Cab,Cash,2.07,3.8,118.98,1.3,Low,Rain,Cancelled,Driver,6.4
B04497,C0139,D0053,2026-03-04 01:35:00,Lajpat Nagar,Karol Bagh,Delhi,Auto,UPI,4.28,13.9,98.52,1.43,High,Cloudy,Cancelled,Driver,0.9
B04498,C0011,D0131,2026-03-19 12:33:00,MG Road,Koramangala,Bengaluru,Cab,Cash,11.06,29.0,244.84,1.27,Medium,Rain,Cancelled,Customer,0.1
B04499,C0098,D0124,2026-02-07 20:45:00,Kukatpally,Ameerpet,Hyderabad,Bike,Cash,5.0,10.1,70.0,1.14,Low,Cloudy,Completed,Unknown,5.6
B04500,C0059,D0144,2026-01-10 10:11:00,Janakpuri,Rohini,Delhi,Cab,Wallet,2.09,5.5,119.26,1.01,Medium,Clear,Incomplete,Unknown,9.2
